encounter_id,encounter_date,species_name,encounter_locality,encounter_adults,encounter_young,encounter_lat,encounter_lng,attractant_names,enctype_name,outcome_name,group_code
253583,2018-11-03 20:00:00,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,WILDLIFE - HUNTER KILL,SIGHTINGS,ADVICE PROVIDED,COS
253580,2018-11-03 19:45:00,GRIZZLY BEAR,PASSMORE,1,2,49.5332534,-117.6511248,"BEEHIVE, LIVESTOCK",SIGHTINGS,DESTROYED BY COS,COS
253577,2018-11-03 19:14:03,GRIZZLY BEAR,PASSMORE,1,0,49.5542215,-117.6943207,LIVESTOCK,SIGHTINGS,ADVICE PROVIDED,COS
253556,2018-11-03 12:04:25,GRIZZLY BEAR,BELLA COOLA,1,0,52.3729348,-126.7539487,OTHER,SIGHTINGS,NOT SPECIFIED,COS
253534,2018-11-03 00:10:57,GRIZZLY BEAR,GRANISLE,1,0,54.8847223,-126.2066667,FREEZER,FOOD CONDITIONED,NOT SPECIFIED,COS
253517,2018-11-02 18:52:39,GRIZZLY BEAR,ROSSLAND,1,0,49.0769445,-117.8022222,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
253484,2018-11-02 11:38:20,GRIZZLY BEAR,HAGENSBORG,1,0,52.3776071,-126.5891036,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
253472,2018-11-02 10:05:09,GRIZZLY BEAR,CASTLEGAR,1,0,49.3244445,-117.6669444,NOT APPLICABLE,SIGHTINGS,TRAP SET - NO CAPTURE,COS
253448,2018-11-02 06:49:04,GRIZZLY BEAR,PASSMORE,1,0,49.5332534,-117.6511248,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,ADVICE PROVIDED,COS
253491,2018-11-02 06:00:00,GRIZZLY BEAR,BELLA COOLA,1,0,52.3737046,-126.7551677,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,TRAP SET - NO CAPTURE,COS
253457,2018-11-02 02:00:00,GRIZZLY BEAR,PASSMORE,1,0,49.5472748,-117.6798355,LIVESTOCK,FOOD CONDITIONED,NOT SPECIFIED,COS
253432,2018-11-01 19:24:38,GRIZZLY BEAR,BELLA COOLA,1,0,52.3732706,-126.7557046,RESIDENTIAL - FRUIT TREES/BERRIES,SIGHTINGS,NOT SPECIFIED,COS
253388,2018-11-01 09:46:15,GRIZZLY BEAR,HAGENSBORG,1,0,52.3809174,-126.5871178,GARBAGE,DAMAGE TO PROPERTY,NOT SPECIFIED,COS
253387,2018-11-01 07:00:00,GRIZZLY BEAR,NEW HAZELTON,1,0,55.2433334,-127.5869444,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
253299,2018-10-31 09:13:31,GRIZZLY BEAR,CAMPBELL RIVER,1,0,49.9783071,-125.2409847,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
253293,2018-10-31 08:23:37,GRIZZLY BEAR,PASSMORE,3,0,49.5332534,-117.6511248,"LIVESTOCK, LIVESTOCK FEED",SIGHTINGS,ADVICE PROVIDED,COS
253271,2018-10-30 21:14:25,GRIZZLY BEAR,BELLA COOLA,1,0,52.3710134,-126.7542571,NOT APPLICABLE,SIGHTINGS,DESTROYED BY COS,COS
253259,2018-10-30 17:52:52,GRIZZLY BEAR,KELOWNA,1,0,49.8880556,-119.4955556,RESIDENTIAL - FRUIT TREES/BERRIES,SIGHTINGS,ADVICE PROVIDED,COS
253693,2018-10-30 16:00:00,GRIZZLY BEAR,PASSMORE,1,0,49.5332534,-117.6511248,"LIVESTOCK, PETS",LIVESTOCK/PETS - KILLED/INJURED,NOT SPECIFIED,COS
253145,2018-10-29 22:34:17,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,WILDLIFE - HUNTER KILL,SIGHTINGS,HAZED,COS
253689,2018-10-28 11:00:00,GRIZZLY BEAR,DEASE LAKE,1,0,58.4331298,-130.0259713,GARBAGE,FOOD CONDITIONED,DESTROYED BY COS,COS
253032,2018-10-27 22:32:17,GRIZZLY BEAR,BELLA COOLA,1,0,52.3719407,-126.7536859,WILDLIFE - HUNTER KILL,DAMAGE TO PROPERTY,ADVICE PROVIDED,COS
253013,2018-10-27 16:17:55,GRIZZLY BEAR,PROCTER,1,0,49.6177778,-116.9611111,LIVESTOCK,SIGHTINGS,ADVICE PROVIDED,COS
252878,2018-10-26 15:58:40,GRIZZLY BEAR,HAGENSBORG,1,0,52.3974243,-126.4995944,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,NOT SPECIFIED,COS
252967,2018-10-26 10:15:00,GRIZZLY BEAR,BELLA COOLA,2,0,52.3632684,-126.6745573,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
252820,2018-10-26 08:33:09,GRIZZLY BEAR,CRANBROOK,1,0,49.5080556,-115.7469444,NOT APPLICABLE,DEAD WILDLIFE,DESTROYED BY OTHER,COS
252800,2018-10-25 23:20:00,GRIZZLY BEAR,BULL RIVER,1,0,49.4666323,-115.4510273,NOT APPLICABLE,INJURED/DISTRESSED,NOT SPECIFIED,COS
252776,2018-10-25 15:23:28,GRIZZLY BEAR,SEVEN PERSONS,1,0,53.913051,-122.7452849,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
252676,2018-10-24 17:08:00,GRIZZLY BEAR,KITAMAT,1,0,54.0488108,-128.6655733,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
252636,2018-10-24 09:53:48,GRIZZLY BEAR,MALAKWA,1,0,50.9332495,-118.8011725,CROPS,SIGHTINGS,ADVICE PROVIDED,COS
252939,2018-10-24 09:04:11,GRIZZLY BEAR,MALAKWA,1,0,50.9332495,-118.8011725,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
252579,2018-10-23 15:47:06,GRIZZLY BEAR,BRACKENDALE,1,0,49.9030863,-123.2923479,LIVESTOCK,SIGHTINGS,NOT SPECIFIED,COS
252574,2018-10-23 14:38:44,GRIZZLY BEAR,PRINCE GEORGE,1,0,53.9130556,-122.7452778,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
252740,2018-10-23 12:00:00,GRIZZLY BEAR,KITWANGA,1,0,55.1059464,-128.0779126,GARBAGE,SIGHTINGS,ADVICE PROVIDED,COS
252548,2018-10-23 10:19:00,GRIZZLY BEAR,150 MILE HOUSE,1,0,52.1055556,-121.9277778,OTHER,DEAD WILDLIFE,ADVICE PROVIDED,COS
252510,2018-10-22 21:33:54,GRIZZLY BEAR,BLUENOSE MOUNTAIN,1,0,49.4832591,-117.2844454,LIVESTOCK,SIGHTINGS,ADVICE PROVIDED,COS
252472,2018-10-22 13:48:30,GRIZZLY BEAR,TERRACE,1,0,54.5163889,-128.5997222,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
252450,2018-10-22 10:56:59,GRIZZLY BEAR,SQUAMISH,1,0,49.6980556,-123.1558333,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
252432,2018-10-22 09:34:09,GRIZZLY BEAR,WINLAW,1,0,49.6165907,-117.5677923,LIVESTOCK,FOOD CONDITIONED,NOT SPECIFIED,COS
252429,2018-10-22 09:27:54,GRIZZLY BEAR,HAZELTON,1,0,55.2678882,-127.6522762,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
252416,2018-10-22 08:30:33,GRIZZLY BEAR,SQUAMISH,1,0,49.6980556,-123.1558333,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
252414,2018-10-22 08:26:33,GRIZZLY BEAR,WINLAW,1,0,49.6165907,-117.5677923,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,ADVICE PROVIDED,COS
252396,2018-10-22 01:05:00,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,NOT APPLICABLE,SIGHTINGS,HAZED,COS
252391,2018-10-22 00:54:22,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,NOT APPLICABLE,SIGHTINGS,TRANSLOCATED,COS
252360,2018-10-21 17:13:35,GRIZZLY BEAR,TERRACE,1,0,54.5163889,-128.5997222,NOT APPLICABLE,SIGHTINGS,TRAP SET - NO CAPTURE,COS
255585,2018-10-21 14:40:00,GRIZZLY BEAR,ATLIN,1,0,59.5663764,-133.7017906,,SIGHTINGS,DESTROYED BY COS,COS
252449,2018-10-21 09:00:00,GRIZZLY BEAR,KITIMAT,1,0,54.0533334,-128.6522222,,SIGHTINGS,GONE ON ARRIVAL,COS
252273,2018-10-20 17:00:00,GRIZZLY BEAR,WINLAW,1,0,49.6165907,-117.5677923,LIVESTOCK,SIGHTINGS,ADVICE PROVIDED,COS
252237,2018-10-20 10:15:34,GRIZZLY BEAR,CRANRBOOK,1,0,49.5080556,-115.7469444,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
252439,2018-10-20 09:00:00,GRIZZLY BEAR,KITIMAT,1,0,54.0533334,-128.6522222,NOT APPLICABLE,HUMAN INJURY/DEATH,NOT SPECIFIED,COS
252227,2018-10-20 08:24:08,GRIZZLY BEAR,PORT MCNEILL,1,0,50.5894445,-127.0836111,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
255997,2018-10-20 00:00:00,GRIZZLY BEAR,FORT ST JOHN,1,0,56.2525,-120.8466667,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,OTHER,COS
252126,2018-10-19 09:08:44,GRIZZLY BEAR,ELKFORD,1,0,50.0244445,-114.9216667,NOT APPLICABLE,SIGHTINGS,DESTROYED BY OTHER,COS
252001,2018-10-18 08:10:00,GRIZZLY BEAR,KASLO,1,0,49.9077789,-116.9419633,NOT APPLICABLE,SIGHTINGS,TRAP SET - NO CAPTURE,COS
251966,2018-10-17 20:12:28,GRIZZLY BEAR,KITIMAT,1,0,54.0902471,-128.6069492,GARBAGE,SIGHTINGS,ADVICE PROVIDED,COS
251937,2018-10-17 15:58:07,GRIZZLY BEAR,KITAMAT,1,0,54.0453676,-128.6635441,NOT APPLICABLE,SIGHTINGS,DESTROYED BY COS,COS
251907,2018-10-17 11:37:13,GRIZZLY BEAR,PRINCE RUPERT,1,0,54.3127778,-130.3252778,NOT APPLICABLE,SCHOOL/PARK/PLAYGROUND,NOT SPECIFIED,COS
251876,2018-10-17 06:00:00,GRIZZLY BEAR,JAFFRAY,1,0,49.3833011,-115.3010189,GARBAGE,SIGHTINGS,ADVICE PROVIDED,COS
251835,2018-10-16 18:59:21,GRIZZLY BEAR,KITIMAT,1,0,54.0489357,-128.6639727,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
251834,2018-10-16 18:54:43,GRIZZLY BEAR,KITIMAT,1,0,54.0452244,-128.6606856,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
251770,2018-10-16 10:44:38,GRIZZLY BEAR,KITIMAT,1,0,55.2556986,-127.6755803,NOT APPLICABLE,SIGHTINGS,OTHER,COS
251747,2018-10-16 07:48:39,GRIZZLY BEAR,,1,0,53.913051,-122.7452849,RESIDENTIAL - FRUIT TREES/BERRIES,SIGHTINGS,TRAP SET - NO CAPTURE,COS
251745,2018-10-16 07:38:25,GRIZZLY BEAR,,1,0,53.913051,-122.7452849,NOT APPLICABLE,SIGHTINGS,GONE ON ARRIVAL,COS
251764,2018-10-16 02:00:00,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,"FREEZER, RESIDENTIAL - FRUIT TREES/BERRIES, RESIDENTIAL - VEGETABLE GARDEN",DAMAGE TO PROPERTY,ADVICE PROVIDED,COS
251710,2018-10-16 00:04:12,GRIZZLY BEAR,KITIMAT,1,0,54.0533334,-128.6522222,NOT APPLICABLE,SIGHTINGS,GONE ON ARRIVAL,COS
251645,2018-10-15 11:51:10,GRIZZLY BEAR,KITIMAT,1,0,54.0533334,-128.6522222,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
251730,2018-10-15 11:18:41,GRIZZLY BEAR,KITIMAT,1,0,54.0533334,-128.6522222,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
251605,2018-10-15 07:11:32,GRIZZLY BEAR,WILLIAMS LAKE,1,0,52.1291667,-122.14,NOT APPLICABLE,LIVESTOCK/PETS - KILLED/INJURED,ADVICE PROVIDED,COS
251687,2018-10-15 01:00:00,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
251590,2018-10-14 23:59:10,GRIZZLY BEAR,KITIMAT,1,0,54.0452244,-128.6606856,GARBAGE,SIGHTINGS,GONE ON ARRIVAL,COS
251585,2018-10-14 22:00:36,GRIZZLY BEAR,KITIMAT,1,0,54.0533334,-128.6522222,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
257066,2018-10-14 20:00:04,GRIZZLY BEAR,TUMBLER RIDGE,1,1,54.95742056,-120.81364625,NOT APPLICABLE,SIGHTINGS,,GENP
251519,2018-10-14 08:19:51,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,WILDLIFE - HUNTER KILL,SIGHTINGS,GONE ON ARRIVAL,COS
251478,2018-10-13 19:02:43,GRIZZLY BEAR,GITANMAAX,1,0,55.2614419,-127.6572485,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
251458,2018-10-13 13:27:43,GRIZZLY BEAR,CRESTON,1,0,49.0931416,-116.4883137,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
251434,2018-10-13 04:00:00,GRIZZLY BEAR,ATLIN,1,0,59.5663764,-133.7017906,OTHER,DEAD WILDLIFE,DESTROYED BY OTHER,COS
251423,2018-10-13 03:05:00,GRIZZLY BEAR,KITIMAT,1,0,54.0489581,-128.6625494,GARBAGE,FOOD CONDITIONED,DESTROYED BY COS,COS
251447,2018-10-12 21:00:00,GRIZZLY BEAR,KITIMAT,1,0,54.0533334,-128.6522222,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
251400,2018-10-12 18:36:36,GRIZZLY BEAR,-,1,0,53.913051,-122.7452849,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
251359,2018-10-12 11:45:25,GRIZZLY BEAR,PRINCE GEORGE,3,0,53.9130556,-122.7452778,NOT APPLICABLE,CONFINED,TRAP SET - NO CAPTURE,COS
251361,2018-10-12 10:37:08,GRIZZLY BEAR,KIMBERLEY,1,0,49.6226439,-116.2726351,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,DESTROYED BY COS,COS
251338,2018-10-12 09:10:12,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,NOT APPLICABLE,WILDLIFE IN TRAP,OTHER,COS
251331,2018-10-12 08:52:00,GRIZZLY BEAR,JAFFRAY,1,0,49.3833011,-115.3010189,GARBAGE,SIGHTINGS,ADVICE PROVIDED,COS
251276,2018-10-11 20:18:45,GRIZZLY BEAR,BELLA COOLA,2,0,52.3831831,-126.7516058,NOT APPLICABLE,SIGHTINGS,HAZED,COS
251224,2018-10-11 11:37:35,GRIZZLY BEAR,FERNIE,1,0,49.5041667,-115.0627778,LIVESTOCK,SIGHTINGS,ADVICE PROVIDED,COS
251166,2018-10-11 03:30:00,GRIZZLY BEAR,CRAIGELLACHIE,1,0,50.9514147,-118.7703426,CROPS,SIGHTINGS,,GENP
251165,2018-10-11 01:30:00,GRIZZLY BEAR,CRAIGELLACHIE,2,5,50.9514147,-118.7703426,AGRICULTURAL,COUGAR/GRIZZLY,,GENP
251048,2018-10-11 00:30:00,GRIZZLY BEAR,CRAIGELLACHIE,1,3,50.9514147,-118.7703426,CROPS,COUGAR/GRIZZLY,,GENP
251047,2018-10-10 23:00:00,GRIZZLY BEAR,CRAIGELLACHIE,1,3,50.9514147,-118.7703426,NOT APPLICABLE,PET CHASED/STALKED,,GENP
251144,2018-10-10 18:13:01,GRIZZLY BEAR,MALAKWA,1,0,50.9332495,-118.8011725,OTHER,FOOD CONDITIONED,ADVICE PROVIDED,COS
251087,2018-10-10 11:01:39,GRIZZLY BEAR,MALAKWA,1,0,50.9332495,-118.8011725,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
251123,2018-10-10 08:00:00,GRIZZLY BEAR,CHILANKO FORKS,1,0,52.1165623,-124.0681663,LIVESTOCK,SIGHTINGS,TRAP SET - NO CAPTURE,COS
251045,2018-10-10 02:30:00,GRIZZLY BEAR,CRAIGELLACHIE,1,3,50.9514147,-118.7703426,CROPS,AGGRESSIVE,,GENP
251035,2018-10-09 23:43:26,GRIZZLY BEAR,NEW HAZELTON,1,0,55.2433334,-127.5869444,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
251044,2018-10-09 14:00:00,GRIZZLY BEAR,CRAIGELLACHIE,1,3,50.9514147,-118.7703426,AGRICULTURAL,COUGAR/GRIZZLY,,GENP
250978,2018-10-09 11:38:08,GRIZZLY BEAR,FORT NELSON,1,0,58.808792,-122.6901444,NOT APPLICABLE,DEAD WILDLIFE,NOT SPECIFIED,COS
250972,2018-10-09 11:18:47,GRIZZLY BEAR,DEER PARK,1,0,49.41658,-118.0511369,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
250934,2018-10-09 08:06:38,GRIZZLY BEAR,BELLA COOLA,1,0,52.3632322,-126.6898713,OTHER,AGGRESSIVE,DESTROYED BY OTHER,COS
250911,2018-10-08 21:08:14,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
250912,2018-10-08 21:00:00,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
250897,2018-10-08 17:46:06,GRIZZLY BEAR,CRESTON,1,0,49.0975,-116.5130556,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
250891,2018-10-08 17:08:07,GRIZZLY BEAR,CASTLEGAR,1,0,49.4162692,-118.0445276,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
250886,2018-10-08 16:12:49,GRIZZLY BEAR,SQUAMISH,1,0,49.6980556,-123.1558333,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
250848,2018-10-08 09:52:33,GRIZZLY BEAR,BELLA COOLA,2,0,52.3831831,-126.7516058,NOT APPLICABLE,AGGRESSIVE,ADVICE PROVIDED,COS
250842,2018-10-08 09:26:21,GRIZZLY BEAR,WYCLIFFE,1,0,49.599966,-115.8677313,NOT APPLICABLE,DAMAGE TO PROPERTY,ADVICE PROVIDED,COS
250716,2018-10-06 21:05:21,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,GONE ON ARRIVAL,COS
250714,2018-10-06 18:55:00,GRIZZLY BEAR,SQUAMISH,1,0,49.6980556,-123.1558333,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
250657,2018-10-06 08:39:59,GRIZZLY BEAR,BELLA COOLA,2,0,52.3755814,-126.6182273,NOT APPLICABLE,SIGHTINGS,GONE ON ARRIVAL,COS
250642,2018-10-05 23:08:31,GRIZZLY BEAR,BELLA COOLA,8,0,52.3831831,-126.7516058,NOT APPLICABLE,SIGHTINGS,HAZED,COS
250666,2018-10-05 23:00:00,GRIZZLY BEAR,HAGENSBORG,1,0,52.3831895,-126.5515993,FREEZER,FOOD CONDITIONED,ADVICE PROVIDED,COS
250561,2018-10-05 10:57:38,GRIZZLY BEAR,PUNTZI,1,0,52.1928007,-124.0778186,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
250949,2018-10-05 00:00:00,GRIZZLY BEAR,SMITHERS,1,0,54.7791667,-127.1761111,,SIGHTINGS,NOT SPECIFIED,COS
250490,2018-10-04 19:15:00,GRIZZLY BEAR,JAFFRAY,1,0,49.3833011,-115.3010189,LIVESTOCK,SIGHTINGS,TRAP SET - NO CAPTURE,COS
250551,2018-10-04 18:00:00,GRIZZLY BEAR,PUNTZI,1,0,52.168984,-124.0695278,OTHER,SIGHTINGS,ADVICE PROVIDED,COS
250468,2018-10-04 17:04:00,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,NOT APPLICABLE,SIGHTINGS,GONE ON ARRIVAL,COS
250470,2018-10-04 17:00:00,GRIZZLY BEAR,KITIMAT,1,0,54.0533334,-128.6522222,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
250455,2018-10-04 15:57:46,GRIZZLY BEAR,NEW AIYANSH,1,0,55.2129838,-129.0984374,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
250453,2018-10-04 15:50:27,GRIZZLY BEAR,PRINCE GEORGE,1,0,53.9130556,-122.7452778,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
250451,2018-10-04 15:29:27,GRIZZLY BEAR,HAGENSBORG,1,0,52.3831895,-126.5515993,OTHER,DAMAGE TO PROPERTY,DESTROYED BY COS,COS
250447,2018-10-04 15:07:00,GRIZZLY BEAR,GLENVOWELL,1,0,53.913051,-122.7452849,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
250436,2018-10-04 01:00:00,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,RESIDENTIAL - FRUIT TREES/BERRIES,SIGHTINGS,ADVICE PROVIDED,COS
250370,2018-10-03 23:05:00,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
250424,2018-10-03 21:00:00,GRIZZLY BEAR,GLENVOWELL,1,0,53.913051,-122.7452849,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
250351,2018-10-03 19:01:39,GRIZZLY BEAR,KITIMAT,0,2,54.0533334,-128.6522222,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
250339,2018-10-03 18:03:00,GRIZZLY BEAR,KITIMAT,1,0,54.0417789,-128.6485475,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
250333,2018-10-03 16:57:55,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,SHORT-DISTANCE RELOCATION,COS
250331,2018-10-03 16:23:26,GRIZZLY BEAR,BELLA COOLA,1,0,52.3727312,-126.760036,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
250294,2018-10-03 11:14:58,GRIZZLY BEAR,EDGEWOOD,1,0,49.7808334,-118.1430556,LIVESTOCK FEED,FOOD CONDITIONED,ADVICE PROVIDED,COS
250263,2018-10-03 08:50:38,GRIZZLY BEAR,MEZIADIN JUNCTION,1,0,56.1011882,-129.3019666,NOT APPLICABLE,DEAD WILDLIFE,OTHER,COS
250257,2018-10-03 07:54:47,GRIZZLY BEAR,HOSMER,1,0,49.5833328,-114.9510102,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
250245,2018-10-03 06:34:29,GRIZZLY BEAR,HAZELTON,1,0,55.2558334,-127.6755556,"GARBAGE, RESIDENTIAL - FRUIT TREES/BERRIES",INJURED/DISTRESSED,NOT SPECIFIED,COS
250244,2018-10-03 06:17:01,GRIZZLY BEAR,GLENVOWELL,1,0,55.3135966,-127.6739645,RESIDENTIAL - FRUIT TREES/BERRIES,SIGHTINGS,NOT SPECIFIED,COS
250187,2018-10-02 19:01:01,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
250161,2018-10-02 16:22:23,GRIZZLY BEAR,JAFFRAY,1,0,49.3792184,-115.3054329,LIVESTOCK,SIGHTINGS,ADVICE PROVIDED,COS
250236,2018-10-02 07:55:11,GRIZZLY BEAR,WHISTLER,1,0,50.1172223,-122.9547222,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
250086,2018-10-01 20:21:43,GRIZZLY BEAR,JAFFRAY,1,0,49.3833011,-115.3010189,"GARBAGE, PET FOOD",FOOD CONDITIONED,ADVICE PROVIDED,COS
250055,2018-10-01 15:27:00,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
250019,2018-10-01 11:48:35,GRIZZLY BEAR,PASS CREEK,1,2,49.3672864,-117.6755375,"LIVESTOCK, RESIDENTIAL - VEGETABLE GARDEN",LIVESTOCK/PETS - KILLED/INJURED,TRANSLOCATED,COS
250003,2018-10-01 10:27:56,GRIZZLY BEAR,HAGENSBORG,1,0,52.3978862,-126.5068287,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
250005,2018-10-01 10:18:34,GRIZZLY BEAR,JAFFRAY,1,2,49.3683247,-115.2991743,OTHER,SIGHTINGS,ADVICE PROVIDED,COS
249993,2018-10-01 09:40:48,GRIZZLY BEAR,JAFFRAY,1,0,49.3833011,-115.3010189,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
249971,2018-10-01 07:46:20,GRIZZLY BEAR,GALLOWAY,1,0,49.3833033,-115.2176824,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
249959,2018-10-01 05:43:10,GRIZZLY BEAR,NELSON,1,0,49.4933334,-117.2958333,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
249924,2018-09-30 19:12:00,GRIZZLY BEAR,HAGENSBORG,1,0,52.3960269,-126.4822206,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
249920,2018-09-30 18:13:27,GRIZZLY BEAR,HAGENSBORG,1,0,52.3990355,-126.4854787,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
249917,2018-09-30 17:58:23,GRIZZLY BEAR,HAGENSBORG,0,1,52.3996584,-126.4844845,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
249865,2018-09-30 07:49:23,GRIZZLY BEAR,TUMBLER RIDGE,0,1,55.1332693,-121.0014438,NOT APPLICABLE,INJURED/DISTRESSED,ADVICE PROVIDED,COS
249801,2018-09-29 15:24:00,GRIZZLY BEAR,HAGENSBORG,1,0,52.3917581,-126.548932,NOT APPLICABLE,SIGHTINGS,HAZED,COS
249796,2018-09-29 15:18:17,GRIZZLY BEAR,HAGENSBORG,2,1,52.3919736,-126.5450632,NOT APPLICABLE,SIGHTINGS,HAZED,COS
249795,2018-09-29 15:08:22,GRIZZLY BEAR,PROCTER,1,0,49.6162877,-116.9737006,OTHER,SIGHTINGS,ADVICE PROVIDED,COS
249770,2018-09-29 10:35:23,GRIZZLY BEAR,PRINCE GEORGE,1,0,53.8292278,-122.8165479,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
249653,2018-09-28 17:00:00,GRIZZLY BEAR,PEMBERTON,1,0,50.3205556,-122.8077778,NOT APPLICABLE,SIGHTINGS,OTHER,COS
249637,2018-09-28 16:01:17,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,PETS,SIGHTINGS,OTHER,COS
249596,2018-09-28 09:08:14,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,OTHER,AGGRESSIVE,ADVICE PROVIDED,COS
249524,2018-09-27 18:57:38,GRIZZLY BEAR,N/A,1,0,53.913051,-122.7452849,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
249522,2018-09-27 18:30:38,GRIZZLY BEAR,CASTLEGAR,1,0,49.3244445,-117.6669444,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
